pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
512,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.2734,2
512,n<=32,sr<=70%,kvB<=16k,kp=0,0.3015,2
512,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.2824,2
512,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.2966,2
512,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.3108,2
512,n<=32,sr<=70%,kvB<=1k,kp<=512,0.2999,2
512,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.3047,2
512,n<=32,sr<=70%,kvB<=1k,kp=0,0.2835,2
512,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.2634,2
512,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.2916,2
512,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.281,2
512,n<=32,sr<=70%,kvB<=4k,kp<=512,0.2674,2
512,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.2894,2
512,n<=32,sr<=70%,kvB<=4k,kp=0,0.3202,2
512,n<=32,sr>70%,kvB<=16k,kp<=1k,0.8189,4
512,n<=32,sr>70%,kvB<=16k,kp<=2k,0.8081,4
512,n<=32,sr>70%,kvB<=16k,kp<=4k,0.8359,4
512,n<=32,sr>70%,kvB<=16k,kp<=512,0.8027,4
512,n<=32,sr>70%,kvB<=16k,kp<=8k,0.8156,4
512,n<=32,sr>70%,kvB<=16k,kp=0,0.8435,4
512,n<=32,sr>70%,kvB<=1k,kp<=1k,0.7623,4
512,n<=32,sr>70%,kvB<=1k,kp<=2k,0.7569,4
512,n<=32,sr>70%,kvB<=1k,kp<=4k,0.7963,4
512,n<=32,sr>70%,kvB<=1k,kp<=512,0.7574,4
512,n<=32,sr>70%,kvB<=1k,kp<=8k,0.7374,4
512,n<=32,sr>70%,kvB<=1k,kp=0,0.7636,4
512,n<=32,sr>70%,kvB<=4k,kp<=1k,0.8006,4
512,n<=32,sr>70%,kvB<=4k,kp<=2k,0.8218,4
512,n<=32,sr>70%,kvB<=4k,kp<=4k,0.7332,4
512,n<=32,sr>70%,kvB<=4k,kp<=512,0.7957,4
512,n<=32,sr>70%,kvB<=4k,kp<=8k,0.77,4
512,n<=32,sr>70%,kvB<=4k,kp=0,0.8167,4
512,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.0086,2
512,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.0003,2
512,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.0023,2
512,n<=4,sr<=40%,kvB<=16k,kp<=512,0.0123,2
512,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.0035,2
512,n<=4,sr<=40%,kvB<=16k,kp=0,0.0028,2
512,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.115,2
512,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.0331,2
512,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.1156,2
512,n<=4,sr<=40%,kvB<=1k,kp<=512,0.0542,2
512,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.1175,2
512,n<=4,sr<=40%,kvB<=1k,kp=0,0.061,2
512,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.0087,2
512,n<=4,sr<=40%,kvB<=4k,kp<=2k,-0.0115,2
512,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.013,2
512,n<=4,sr<=40%,kvB<=4k,kp<=512,0.0002,2
512,n<=4,sr<=40%,kvB<=4k,kp<=8k,0.0046,2
512,n<=4,sr<=40%,kvB<=4k,kp=0,-0.0096,2
512,n<=4,sr<=70%,kvB<=16k,kp<=1k,-0.0487,2
512,n<=4,sr<=70%,kvB<=16k,kp<=2k,-0.0441,2
512,n<=4,sr<=70%,kvB<=16k,kp<=4k,-0.0316,2
512,n<=4,sr<=70%,kvB<=16k,kp<=512,-0.0243,2
512,n<=4,sr<=70%,kvB<=16k,kp<=8k,-0.0302,2
512,n<=4,sr<=70%,kvB<=16k,kp=0,-0.0616,2
512,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.0009,2
512,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.135,2
512,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.1134,2
512,n<=4,sr<=70%,kvB<=1k,kp<=512,-0.0317,2
512,n<=4,sr<=70%,kvB<=1k,kp<=8k,-0.0916,2
512,n<=4,sr<=70%,kvB<=1k,kp=0,-0.0842,2
512,n<=4,sr<=70%,kvB<=4k,kp<=1k,-0.0814,2
512,n<=4,sr<=70%,kvB<=4k,kp<=2k,-0.0267,2
512,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.0507,2
512,n<=4,sr<=70%,kvB<=4k,kp<=512,-0.0748,2
512,n<=4,sr<=70%,kvB<=4k,kp<=8k,-0.1086,2
512,n<=4,sr<=70%,kvB<=4k,kp=0,-0.064,2
512,n<=4,sr>70%,kvB<=16k,kp<=1k,-0.03,2
512,n<=4,sr>70%,kvB<=16k,kp<=2k,0.008,2
512,n<=4,sr>70%,kvB<=16k,kp<=4k,-0.0546,2
512,n<=4,sr>70%,kvB<=16k,kp<=512,0.0011,2
512,n<=4,sr>70%,kvB<=16k,kp<=8k,0.0054,2
512,n<=4,sr>70%,kvB<=16k,kp=0,-0.0134,2
512,n<=4,sr>70%,kvB<=1k,kp<=1k,0.0586,2
512,n<=4,sr>70%,kvB<=1k,kp<=2k,0.0192,2
512,n<=4,sr>70%,kvB<=1k,kp<=4k,0.125,2
512,n<=4,sr>70%,kvB<=1k,kp<=512,0.1728,2
512,n<=4,sr>70%,kvB<=1k,kp<=8k,0.1523,2
512,n<=4,sr>70%,kvB<=1k,kp=0,0.2044,2
512,n<=4,sr>70%,kvB<=4k,kp<=1k,-0.0432,2
512,n<=4,sr>70%,kvB<=4k,kp<=2k,-0.0925,2
512,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.0179,2
512,n<=4,sr>70%,kvB<=4k,kp<=512,-0.0902,2
512,n<=4,sr>70%,kvB<=4k,kp<=8k,-0.0403,2
512,n<=4,sr>70%,kvB<=4k,kp=0,-0.0957,2
512,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.1173,4
512,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.1125,4
512,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.1064,4
512,n<=64,sr<=15%,kvB<=16k,kp<=512,0.1089,4
512,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.1144,4
512,n<=64,sr<=15%,kvB<=16k,kp=0,0.1073,4
512,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.1266,4
512,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.1258,4
512,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.1213,4
512,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1244,4
512,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.1115,4
512,n<=64,sr<=15%,kvB<=1k,kp=0,0.117,4
512,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.1042,4
512,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.103,4
512,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.1128,4
512,n<=64,sr<=15%,kvB<=4k,kp<=512,0.1077,4
512,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.1061,4
512,n<=64,sr<=15%,kvB<=4k,kp=0,0.105,4
512,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.0739,2
512,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.082,2
512,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.0669,2
512,n<=64,sr<=40%,kvB<=16k,kp<=512,0.0778,2
512,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.0675,2
512,n<=64,sr<=40%,kvB<=16k,kp=0,0.0722,2
512,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.087,2
512,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.0786,2
512,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.0825,2
512,n<=64,sr<=40%,kvB<=1k,kp<=512,0.0631,2
512,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.0882,2
512,n<=64,sr<=40%,kvB<=1k,kp=0,0.0811,2
512,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.0693,2
512,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.0729,2
512,n<=64,sr<=40%,kvB<=4k,kp<=4k,0.0706,2
512,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0651,2
512,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.0689,2
512,n<=64,sr<=40%,kvB<=4k,kp=0,0.0695,2
512,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.1292,6
512,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.1305,6
512,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.13,6
512,n<=64,sr<=5%,kvB<=16k,kp<=512,0.1258,6
512,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.1291,6
512,n<=64,sr<=5%,kvB<=16k,kp=0,0.1269,6
512,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.1348,6
512,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.1401,6
512,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.1376,6
512,n<=64,sr<=5%,kvB<=1k,kp<=512,0.1353,6
512,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.138,6
512,n<=64,sr<=5%,kvB<=1k,kp=0,0.1326,6
512,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.1297,6
512,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.1308,6
512,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.1284,6
512,n<=64,sr<=5%,kvB<=4k,kp<=512,0.1298,6
512,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.1299,6
512,n<=64,sr<=5%,kvB<=4k,kp=0,0.1287,6
512,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.113,2
512,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.1316,2
512,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.1268,2
512,n<=64,sr<=70%,kvB<=16k,kp<=512,0.12,2
512,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.1136,2
512,n<=64,sr<=70%,kvB<=16k,kp=0,0.1108,2
512,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.1111,2
512,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.0816,2
512,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.1158,2
512,n<=64,sr<=70%,kvB<=1k,kp<=512,0.0972,2
512,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.1108,2
512,n<=64,sr<=70%,kvB<=1k,kp=0,0.093,2
512,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.1142,2
512,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.1014,2
512,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.1066,2
512,n<=64,sr<=70%,kvB<=4k,kp<=512,0.1183,2
512,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.1219,2
512,n<=64,sr<=70%,kvB<=4k,kp=0,0.1196,2
512,n<=64,sr>70%,kvB<=16k,kp<=1k,0.0479,4
512,n<=64,sr>70%,kvB<=16k,kp<=2k,0.0386,4
512,n<=64,sr>70%,kvB<=16k,kp<=4k,0.0534,4
512,n<=64,sr>70%,kvB<=16k,kp<=512,0.0521,4
512,n<=64,sr>70%,kvB<=16k,kp<=8k,0.0547,4
512,n<=64,sr>70%,kvB<=16k,kp=0,0.0499,4
512,n<=64,sr>70%,kvB<=1k,kp<=1k,0.1174,4
512,n<=64,sr>70%,kvB<=1k,kp<=2k,0.0913,4
512,n<=64,sr>70%,kvB<=1k,kp<=4k,0.0713,4
512,n<=64,sr>70%,kvB<=1k,kp<=512,0.074,4
512,n<=64,sr>70%,kvB<=1k,kp<=8k,0.0951,4
512,n<=64,sr>70%,kvB<=1k,kp=0,0.0865,4
512,n<=64,sr>70%,kvB<=4k,kp<=1k,0.0549,4
512,n<=64,sr>70%,kvB<=4k,kp<=2k,0.0602,4
512,n<=64,sr>70%,kvB<=4k,kp<=4k,0.069,4
512,n<=64,sr>70%,kvB<=4k,kp<=512,0.0919,4
512,n<=64,sr>70%,kvB<=4k,kp<=8k,0.0405,4
512,n<=64,sr>70%,kvB<=4k,kp=0,0.0548,4
512,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.1364,2
512,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.1311,2
512,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.1265,2
512,n<=8,sr<=15%,kvB<=16k,kp<=512,0.131,2
512,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.1231,2
512,n<=8,sr<=15%,kvB<=16k,kp=0,0.132,2
512,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.0782,2
512,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.0495,2
512,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.0925,2
512,n<=8,sr<=15%,kvB<=1k,kp<=512,0.0766,2
512,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.0601,2
512,n<=8,sr<=15%,kvB<=1k,kp=0,0.077,2
512,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.0999,2
512,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.114,2
512,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.1112,2
512,n<=8,sr<=15%,kvB<=4k,kp<=512,0.1176,2
512,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.1143,2
512,n<=8,sr<=15%,kvB<=4k,kp=0,0.1073,2
512,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.0273,4
512,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.0256,4
512,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.0293,4
512,n<=8,sr<=40%,kvB<=16k,kp<=512,0.0287,4
512,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.0309,4
512,n<=8,sr<=40%,kvB<=16k,kp=0,0.029,4
512,n<=8,sr<=40%,kvB<=1k,kp<=1k,-0.0048,4
512,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.0112,4
512,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.0122,4
512,n<=8,sr<=40%,kvB<=1k,kp<=512,-0.0176,4
512,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.0202,4
512,n<=8,sr<=40%,kvB<=1k,kp=0,0.0035,4
512,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.0269,4
512,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0155,4
512,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.0138,4
512,n<=8,sr<=40%,kvB<=4k,kp<=512,0.0115,4
512,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.007,4
512,n<=8,sr<=40%,kvB<=4k,kp=0,0.0175,4
512,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.0633,2
512,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.0577,2
512,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.0553,2
512,n<=8,sr<=70%,kvB<=16k,kp<=512,0.0675,2
512,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.0779,2
512,n<=8,sr<=70%,kvB<=16k,kp=0,0.0656,2
512,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.0007,2
512,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.0385,2
512,n<=8,sr<=70%,kvB<=1k,kp<=4k,-0.051,2
512,n<=8,sr<=70%,kvB<=1k,kp<=512,-0.0504,2
512,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.0141,2
512,n<=8,sr<=70%,kvB<=1k,kp=0,-0.0723,2
512,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.0472,2
512,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.0454,2
512,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.0449,2
512,n<=8,sr<=70%,kvB<=4k,kp<=512,0.0506,2
512,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.0603,2
512,n<=8,sr<=70%,kvB<=4k,kp=0,0.0313,2
512,n<=8,sr>70%,kvB<=16k,kp<=1k,0.5938,4
512,n<=8,sr>70%,kvB<=16k,kp<=2k,0.5641,4
512,n<=8,sr>70%,kvB<=16k,kp<=4k,0.6316,4
512,n<=8,sr>70%,kvB<=16k,kp<=512,0.6267,4
512,n<=8,sr>70%,kvB<=16k,kp<=8k,0.6269,4
512,n<=8,sr>70%,kvB<=16k,kp=0,0.6137,4
512,n<=8,sr>70%,kvB<=1k,kp<=1k,0.4059,4
512,n<=8,sr>70%,kvB<=1k,kp<=2k,0.3926,4
512,n<=8,sr>70%,kvB<=1k,kp<=4k,0.5008,4
512,n<=8,sr>70%,kvB<=1k,kp<=512,0.4375,4
512,n<=8,sr>70%,kvB<=1k,kp<=8k,0.4724,4
512,n<=8,sr>70%,kvB<=1k,kp=0,0.451,4
512,n<=8,sr>70%,kvB<=4k,kp<=1k,0.4864,4
512,n<=8,sr>70%,kvB<=4k,kp<=2k,0.4928,4
512,n<=8,sr>70%,kvB<=4k,kp<=4k,0.5189,4
512,n<=8,sr>70%,kvB<=4k,kp<=512,0.4798,4
512,n<=8,sr>70%,kvB<=4k,kp<=8k,0.5144,4
512,n<=8,sr>70%,kvB<=4k,kp=0,0.5031,4
1024,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0396,4
1024,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0381,4
1024,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0377,4
1024,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0383,4
1024,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0396,4
1024,n<=128,sr<=15%,kvB<=16k,kp=0,0.0403,4
1024,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0404,4
1024,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0399,4
1024,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0417,4
1024,n<=128,sr<=15%,kvB<=1k,kp<=512,0.041,4
1024,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0389,4
1024,n<=128,sr<=15%,kvB<=1k,kp=0,0.0418,4
1024,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0361,4
1024,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0353,4
1024,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0352,4
1024,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0357,4
1024,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0325,4
1024,n<=128,sr<=15%,kvB<=4k,kp=0,0.038,4
1024,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0113,2
1024,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.0144,2
1024,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.0172,2
1024,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0133,2
1024,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0171,2
1024,n<=128,sr<=40%,kvB<=16k,kp=0,0.0166,2
1024,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0093,2
1024,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0082,2
1024,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0109,2
1024,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0153,2
1024,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0157,2
1024,n<=128,sr<=40%,kvB<=1k,kp=0,0.0143,2
1024,n<=128,sr<=40%,kvB<=4k,kp<=1k,0.0134,2
1024,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.0102,2
1024,n<=128,sr<=40%,kvB<=4k,kp<=4k,0.014,2
1024,n<=128,sr<=40%,kvB<=4k,kp<=512,0.0138,2
1024,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.0141,2
1024,n<=128,sr<=40%,kvB<=4k,kp=0,0.0119,2
1024,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0416,8
1024,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0404,8
1024,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0404,8
1024,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0409,8
1024,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0416,8
1024,n<=128,sr<=5%,kvB<=16k,kp=0,0.0408,8
1024,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.052,8
1024,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0494,8
1024,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.054,8
1024,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0495,8
1024,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0512,8
1024,n<=128,sr<=5%,kvB<=1k,kp=0,0.0508,8
1024,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0405,8
1024,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0404,8
1024,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0425,8
1024,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0413,8
1024,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0413,8
1024,n<=128,sr<=5%,kvB<=4k,kp=0,0.0402,8
1024,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0288,2
1024,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0296,2
1024,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.0265,2
1024,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0245,2
1024,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0315,2
1024,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0307,2
1024,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0507,2
1024,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.0596,2
1024,n<=128,sr<=70%,kvB<=1k,kp<=4k,-0.0558,2
1024,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0719,2
1024,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.0681,2
1024,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0544,2
1024,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0287,2
1024,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.035,2
1024,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0348,2
1024,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0326,2
1024,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.0276,2
1024,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0338,2
1024,n<=128,sr>70%,kvB<=16k,kp<=1k,-0.0763,4
1024,n<=128,sr>70%,kvB<=16k,kp<=2k,-0.0811,4
1024,n<=128,sr>70%,kvB<=16k,kp<=4k,-0.069,4
1024,n<=128,sr>70%,kvB<=16k,kp<=512,-0.0842,4
1024,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.0798,4
1024,n<=128,sr>70%,kvB<=16k,kp=0,-0.0785,4
1024,n<=128,sr>70%,kvB<=1k,kp<=1k,-0.1447,4
1024,n<=128,sr>70%,kvB<=1k,kp<=2k,-0.1093,4
1024,n<=128,sr>70%,kvB<=1k,kp<=4k,-0.1409,4
1024,n<=128,sr>70%,kvB<=1k,kp<=512,-0.0991,4
1024,n<=128,sr>70%,kvB<=1k,kp<=8k,-0.14,4
1024,n<=128,sr>70%,kvB<=1k,kp=0,-0.1039,4
1024,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.0876,4
1024,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.0715,4
1024,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.0953,4
1024,n<=128,sr>70%,kvB<=4k,kp<=512,-0.0812,4
1024,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.0763,4
1024,n<=128,sr>70%,kvB<=4k,kp=0,-0.0858,4
1024,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.1536,4
1024,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.1495,4
1024,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.1506,4
1024,n<=16,sr<=15%,kvB<=16k,kp<=512,0.15,4
1024,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.1499,4
1024,n<=16,sr<=15%,kvB<=16k,kp=0,0.1524,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.1976,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.1873,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.1987,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=512,0.2019,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.1788,4
1024,n<=16,sr<=15%,kvB<=1k,kp=0,0.1911,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1559,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.1526,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.1528,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1551,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.1479,4
1024,n<=16,sr<=15%,kvB<=4k,kp=0,0.1565,4
1024,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.5449,4
1024,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.5422,4
1024,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.5429,4
1024,n<=16,sr<=40%,kvB<=16k,kp<=512,0.5419,4
1024,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.5438,4
1024,n<=16,sr<=40%,kvB<=16k,kp=0,0.5472,4
1024,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.5063,4
1024,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.5124,4
1024,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.4863,4
1024,n<=16,sr<=40%,kvB<=1k,kp<=512,0.4907,4
1024,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.5088,4
1024,n<=16,sr<=40%,kvB<=1k,kp=0,0.5087,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.525,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.5205,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.5319,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=512,0.5317,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.5301,4
1024,n<=16,sr<=40%,kvB<=4k,kp=0,0.5233,4
1024,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.3324,2
1024,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.3353,2
1024,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.3344,2
1024,n<=16,sr<=70%,kvB<=16k,kp<=512,0.3339,2
1024,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.3243,2
1024,n<=16,sr<=70%,kvB<=16k,kp=0,0.3258,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.2423,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.2511,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.2819,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=512,0.2547,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.283,2
1024,n<=16,sr<=70%,kvB<=1k,kp=0,0.2752,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.3219,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.322,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.2835,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=512,0.3046,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.3334,2
